hotel,checkin,bid,fam,c3,sg,in_other,p2,p1,only1,vs
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_405638420_2_0_0,"('1331064706', '405638420', '0', '0', '')",N>=2,False,True,5610380.0,5610380.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_405638420_2_1_0,"('1331064706', '405638420', '1', '0', '')",N>=2,False,False,6086660.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_416423956_2_2_0,"('1331064706', '416423956', '2', '0', '')",N>=2,False,True,6600447.0,6600447.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_416423956_2_1_0,"('1331064706', '416423956', '1', '0', '')",N>=2,False,False,7076727.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064714_432042635_2_2_0,"('1331064714', '432042635', '2', '0', '')",N>=2,False,False,5711278.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064715_432042635_2_2_0,"('1331064715', '432042635', '2', '0', '')",N>=2,False,False,6164878.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_405638420_2_0_0,"('1331064707', '405638420', '0', '0', '')",N>=2,False,True,6188720.0,6188720.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_405638420_2_1_0,"('1331064707', '405638420', '1', '0', '')",N>=2,False,False,6665000.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_416423956_2_2_0,"('1331064707', '416423956', '2', '0', '')",N>=2,False,True,7280847.0,7280847.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_416423956_2_1_0,"('1331064707', '416423956', '1', '0', '')",N>=2,False,False,7757127.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064716_432042635_2_2_0,"('1331064716', '432042635', '2', '0', '')",N>=2,False,False,6437038.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_405638420_2_0_0,"('1331064708', '405638420', '0', '0', '')",N>=2,False,True,6670670.0,6670670.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_405638420_2_1_0,"('1331064708', '405638420', '1', '0', '')",N>=2,False,False,7146950.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_416423956_2_2_0,"('1331064708', '416423956', '2', '0', '')",N>=2,False,True,7847847.0,7847847.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_416423956_2_1_0,"('1331064708', '416423956', '1', '0', '')",N>=2,False,False,8324127.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064717_432042635_2_2_0,"('1331064717', '432042635', '2', '0', '')",N>=2,False,False,6981358.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_405638420_2_0_0,"('1331064709', '405638420', '0', '0', '')",N>=2,False,True,7152620.0,7152620.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_405638420_2_1_0,"('1331064709', '405638420', '1', '0', '')",N>=2,False,False,7628900.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_416423956_2_2_0,"('1331064709', '416423956', '2', '0', '')",N>=2,False,True,8414847.0,8414847.0,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_416423956_2_1_0,"('1331064709', '416423956', '1', '0', '')",N>=2,False,False,8891127.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064718_432042635_2_2_0,"('1331064718', '432042635', '2', '0', '')",N>=2,False,False,7434958.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064719_432042635_2_2_0,"('1331064719', '432042635', '2', '0', '')",N>=2,False,False,7888558.0,,False,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_405638420_1_1_0,"('1331064701', '405638420', '1', '0', '')",1,True,False,,4306280.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064701_416423956_1_1_0,"('1331064701', '416423956', '1', '0', '')",1,True,False,,5024187.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_405638420_1_1_0,"('1331064702', '405638420', '1', '0', '')",1,True,False,,4306280.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064702_416423956_1_1_0,"('1331064702', '416423956', '1', '0', '')",1,True,False,,5024187.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064711_432042635_1_2_0,"('1331064711', '432042635', '2', '0', '')",1,True,False,,4520578.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064712_432042635_1_2_0,"('1331064712', '432042635', '2', '0', '')",1,True,False,,4520578.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_405638420_1_1_0,"('1331064703', '405638420', '1', '0', '')",1,True,False,,4788230.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064703_416423956_1_1_0,"('1331064703', '416423956', '1', '0', '')",1,True,False,,5591187.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064713_432042635_1_2_0,"('1331064713', '432042635', '2', '0', '')",1,True,False,,4974178.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_405638420_1_1_0,"('1331064704', '405638420', '1', '0', '')",1,True,False,,5077400.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064704_416423956_1_1_0,"('1331064704', '416423956', '1', '0', '')",1,True,False,,5931387.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064714_432042635_1_2_0,"('1331064714', '432042635', '2', '0', '')",1,True,False,,5246338.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_405638420_1_1_0,"('1331064705', '405638420', '1', '0', '')",1,True,False,,5559350.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064705_416423956_1_1_0,"('1331064705', '416423956', '1', '0', '')",1,True,False,,6498387.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064715_432042635_1_2_0,"('1331064715', '432042635', '2', '0', '')",1,True,False,,5699938.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_405638420_1_1_0,"('1331064706', '405638420', '1', '0', '')",1,True,False,,5848520.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064706_416423956_1_1_0,"('1331064706', '416423956', '1', '0', '')",1,True,False,,6838587.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064716_432042635_1_2_0,"('1331064716', '432042635', '2', '0', '')",1,True,False,,5972098.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_405638420_1_1_0,"('1331064707', '405638420', '1', '0', '')",1,True,False,,6426860.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064707_416423956_1_1_0,"('1331064707', '416423956', '1', '0', '')",1,True,False,,7518987.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064717_432042635_1_2_0,"('1331064717', '432042635', '2', '0', '')",1,True,False,,6516418.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_405638420_1_1_0,"('1331064708', '405638420', '1', '0', '')",1,True,False,,6908810.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064708_416423956_1_1_0,"('1331064708', '416423956', '1', '0', '')",1,True,False,,8085987.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064718_432042635_1_2_0,"('1331064718', '432042635', '2', '0', '')",1,True,False,,6970018.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_405638420_1_1_0,"('1331064709', '405638420', '1', '0', '')",1,True,False,,7390760.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064709_416423956_1_1_0,"('1331064709', '416423956', '1', '0', '')",1,True,False,,8652987.0,True,run2
dusit-le-palais-tu-hoa-hanoi,2026-11-18,1331064719_432042635_1_2_0,"('1331064719', '432042635', '2', '0', '')",1,True,False,,7423618.0,True,run2
gardenplazasaigonparkroyal,2026-10-01,7263001_212831950_2_42_0_310285,"('7263001', '212831950', '42', '0', '310285')",N>=2,False,True,1939334.0,1939334.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263001_265089251_2_42_0_310299,"('7263001', '265089251', '42', '0', '310299')",N>=2,False,True,2154815.0,2154815.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263001_265089251_2_41_0_310285,"('7263001', '265089251', '41', '0', '310285')",N>=2,False,True,2275031.0,2275031.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263002_212831950_2_42_0_310285,"('7263002', '212831950', '42', '0', '310285')",N>=2,False,True,2074577.0,2074577.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263002_265089251_2_42_0_310299,"('7263002', '265089251', '42', '0', '310299')",N>=2,False,True,2305085.0,2305085.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263002_265089251_2_41_0_310285,"('7263002', '265089251', '41', '0', '310285')",N>=2,False,True,2425302.0,2425302.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263003_212831950_2_41_0_310285,"('7263003', '212831950', '41', '0', '310285')",N>=2,False,True,3156521.0,3156521.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263003_265089251_2_41_0_310285,"('7263003', '265089251', '41', '0', '310285')",N>=2,False,True,3507246.0,3507246.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263047_212831950_2_42_0_310285,"('7263047', '212831950', '42', '0', '310285')",N>=2,False,True,1939334.0,1939334.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263047_265089251_2_42_0_310299,"('7263047', '265089251', '42', '0', '310299')",N>=2,False,True,2154815.0,2154815.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263047_265089251_2_41_0_310285,"('7263047', '265089251', '41', '0', '310285')",N>=2,False,True,2275031.0,2275031.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263048_212831950_0_42_0_310285,"('7263048', '212831950', '42', '0', '310285')",0,False,True,2074577.0,2074577.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263048_265089251_2_42_0_310299,"('7263048', '265089251', '42', '0', '310299')",N>=2,False,True,2305085.0,2305085.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263048_265089251_2_41_0_310285,"('7263048', '265089251', '41', '0', '310285')",N>=2,False,True,2425302.0,2425302.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263045_212831950_2_42_0_310285,"('7263045', '212831950', '42', '0', '310285')",N>=2,False,True,2209820.0,2209820.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263045_265089251_2_42_0_310299,"('7263045', '265089251', '42', '0', '310299')",N>=2,False,True,2455356.0,2455356.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263045_265089251_2_41_0_310285,"('7263045', '265089251', '41', '0', '310285')",N>=2,False,True,2575572.0,2575572.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263046_212831950_2_41_0_310285,"('7263046', '212831950', '41', '0', '310285')",N>=2,False,True,3562250.0,3562250.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263046_265089251_2_41_0_310285,"('7263046', '265089251', '41', '0', '310285')",N>=2,False,True,3958056.0,3958056.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263004_212831950_2_41_0_310285,"('7263004', '212831950', '41', '0', '310285')",N>=2,False,True,3967979.0,3967979.0,False,run2
gardenplazasaigonparkroyal,2026-10-01,7263004_265089251_2_41_0_310285,"('7263004', '265089251', '41', '0', '310285')",N>=2,False,True,4408866.0,4408866.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263002_212831950_2_42_0_310285,"('7263002', '212831950', '42', '0', '310285')",N>=2,False,True,2074577.0,2074577.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263002_265089251_2_42_0_310299,"('7263002', '265089251', '42', '0', '310299')",N>=2,False,True,2305085.0,2305085.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263002_265089251_2_41_0_310285,"('7263002', '265089251', '41', '0', '310285')",N>=2,False,True,2425302.0,2425302.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263001_212831950_2_42_0_310285,"('7263001', '212831950', '42', '0', '310285')",N>=2,False,True,1939334.0,1939334.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263001_265089251_2_42_0_310299,"('7263001', '265089251', '42', '0', '310299')",N>=2,False,True,2154815.0,2154815.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263001_265089251_2_41_0_310285,"('7263001', '265089251', '41', '0', '310285')",N>=2,False,True,2275031.0,2275031.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263047_212831950_2_42_0_310285,"('7263047', '212831950', '42', '0', '310285')",N>=2,False,True,1939334.0,1939334.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263047_265089251_2_42_0_310299,"('7263047', '265089251', '42', '0', '310299')",N>=2,False,True,2154815.0,2154815.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263047_265089251_2_41_0_310285,"('7263047', '265089251', '41', '0', '310285')",N>=2,False,True,2275031.0,2275031.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263003_212831950_2_41_0_310285,"('7263003', '212831950', '41', '0', '310285')",N>=2,False,True,3156521.0,3156521.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263003_265089251_2_41_0_310285,"('7263003', '265089251', '41', '0', '310285')",N>=2,False,True,3507246.0,3507246.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263048_212831950_0_42_0_310285,"('7263048', '212831950', '42', '0', '310285')",0,False,True,2074577.0,2074577.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263048_265089251_2_42_0_310299,"('7263048', '265089251', '42', '0', '310299')",N>=2,False,True,2305085.0,2305085.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263048_265089251_2_41_0_310285,"('7263048', '265089251', '41', '0', '310285')",N>=2,False,True,2425302.0,2425302.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263045_212831950_2_42_0_310285,"('7263045', '212831950', '42', '0', '310285')",N>=2,False,True,2209820.0,2209820.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263045_265089251_2_42_0_310299,"('7263045', '265089251', '42', '0', '310299')",N>=2,False,True,2455356.0,2455356.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263045_265089251_2_41_0_310285,"('7263045', '265089251', '41', '0', '310285')",N>=2,False,True,2575572.0,2575572.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263046_212831950_2_41_0_310285,"('7263046', '212831950', '41', '0', '310285')",N>=2,False,True,3562250.0,3562250.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263046_265089251_2_41_0_310285,"('7263046', '265089251', '41', '0', '310285')",N>=2,False,True,3958056.0,3958056.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263004_212831950_2_41_0_310285,"('7263004', '212831950', '41', '0', '310285')",N>=2,False,True,3967979.0,3967979.0,False,run2
gardenplazasaigonparkroyal,2026-10-11,7263004_265089251_2_41_0_310285,"('7263004', '265089251', '41', '0', '310285')",N>=2,False,True,4408866.0,4408866.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263001_443270011_2_42_0_310285,"('7263001', '443270011', '42', '0', '310285')",N>=2,False,True,2007381.0,2007381.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263001_212831950_2_42_0_310285,"('7263001', '212831950', '42', '0', '310285')",N>=2,False,True,2408857.0,2676508.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263001_265089251_2_42_0_310299,"('7263001', '265089251', '42', '0', '310299')",N>=2,False,True,2676508.0,2676508.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263001_265089251_2_41_0_310285,"('7263001', '265089251', '41', '0', '310285')",N>=2,False,True,2796724.0,2796724.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263047_443270011_2_42_0_310285,"('7263047', '443270011', '42', '0', '310285')",N>=2,False,True,2007381.0,2007381.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263047_212831950_2_42_0_310285,"('7263047', '212831950', '42', '0', '310285')",N>=2,False,True,2408857.0,2676508.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263047_265089251_2_42_0_310299,"('7263047', '265089251', '42', '0', '310299')",N>=2,False,True,2676508.0,2676508.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263047_265089251_2_41_0_310285,"('7263047', '265089251', '41', '0', '310285')",N>=2,False,True,2796724.0,2796724.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263002_443270011_2_42_0_310285,"('7263002', '443270011', '42', '0', '310285')",N>=2,False,True,2120084.0,2120084.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263002_212831950_2_42_0_310285,"('7263002', '212831950', '42', '0', '310285')",N>=2,False,True,2544100.0,2826778.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263002_265089251_2_42_0_310299,"('7263002', '265089251', '42', '0', '310299')",N>=2,False,True,2826778.0,2826778.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263002_265089251_2_41_0_310285,"('7263002', '265089251', '41', '0', '310285')",N>=2,False,True,2946994.0,2946994.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263048_443270011_0_42_0_310285,"('7263048', '443270011', '42', '0', '310285')",0,False,True,2120084.0,2120084.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263048_212831950_0_42_0_310285,"('7263048', '212831950', '42', '0', '310285')",0,False,True,2544100.0,2826778.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263048_265089251_2_42_0_310299,"('7263048', '265089251', '42', '0', '310299')",N>=2,False,True,2826778.0,2826778.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263048_265089251_2_41_0_310285,"('7263048', '265089251', '41', '0', '310285')",N>=2,False,True,2946994.0,2946994.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263045_443270011_2_42_0_310285,"('7263045', '443270011', '42', '0', '310285')",N>=2,False,True,2232786.0,2232786.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263045_212831950_2_42_0_310285,"('7263045', '212831950', '42', '0', '310285')",N>=2,False,True,2679343.0,2977048.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263045_265089251_2_42_0_310299,"('7263045', '265089251', '42', '0', '310299')",N>=2,False,True,2977048.0,2977048.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263045_265089251_2_41_0_310285,"('7263045', '265089251', '41', '0', '310285')",N>=2,False,True,3097264.0,3097264.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263003_443270011_2_41_0_310285,"('7263003', '443270011', '41', '0', '310285')",N>=2,False,True,3021704.0,3021704.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263003_212831950_2_41_0_310285,"('7263003', '212831950', '41', '0', '310285')",N>=2,False,False,3626044.0,,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263003_265089251_2_41_0_310285,"('7263003', '265089251', '41', '0', '310285')",N>=2,False,True,4028938.0,4028938.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263046_443270011_2_41_0_310285,"('7263046', '443270011', '41', '0', '310285')",N>=2,False,True,3359811.0,3359811.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263046_212831950_2_41_0_310285,"('7263046', '212831950', '41', '0', '310285')",N>=2,False,False,4031773.0,,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263046_265089251_2_41_0_310285,"('7263046', '265089251', '41', '0', '310285')",N>=2,False,True,4479748.0,4479748.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263004_443270011_2_41_0_310285,"('7263004', '443270011', '41', '0', '310285')",N>=2,False,True,3697919.0,3697919.0,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263004_212831950_2_41_0_310285,"('7263004', '212831950', '41', '0', '310285')",N>=2,False,False,4437502.0,,False,run2
gardenplazasaigonparkroyal,2026-11-18,7263004_265089251_2_41_0_310285,"('7263004', '265089251', '41', '0', '310285')",N>=2,False,True,4930558.0,4930558.0,False,run2
hilton-saigon,2026-10-01,1110458709_384026274_2_42_0,"('1110458709', '384026274', '42', '0', '')",N>=2,False,True,6788124.0,6788124.0,False,run2
hilton-saigon,2026-10-01,1110458709_384026274_2_41_0,"('1110458709', '384026274', '41', '0', '')",N>=2,False,False,8164800.0,,False,run2
hilton-saigon,2026-10-01,1110458709_384026154_2_42_0,"('1110458709', '384026154', '42', '0', '')",N>=2,False,True,8278200.0,8278200.0,False,run2
hilton-saigon,2026-10-01,1110458709_384026154_2_41_0,"('1110458709', '384026154', '41', '0', '')",N>=2,False,False,9639000.0,,False,run2
hilton-saigon,2026-10-01,1110458709_384026154_2_25_0,"('1110458709', '384026154', '25', '0', '')",N>=2,False,False,13267800.0,,False,run2
hilton-saigon,2026-10-01,1110458710_384026274_2_42_0,"('1110458710', '384026274', '42', '0', '')",N>=2,False,True,6509160.0,6509160.0,False,run2
hilton-saigon,2026-10-01,1110458710_384026274_2_41_0,"('1110458710', '384026274', '41', '0', '')",N>=2,False,False,7881300.0,,False,run2
hilton-saigon,2026-10-01,1110458710_384026154_2_42_0,"('1110458710', '384026154', '42', '0', '')",N>=2,False,True,7938000.0,7938000.0,False,run2
hilton-saigon,2026-10-01,1110458710_384026154_2_41_0,"('1110458710', '384026154', '41', '0', '')",N>=2,False,False,9298800.0,,False,run2
hilton-saigon,2026-10-01,1110458710_384026154_2_25_0,"('1110458710', '384026154', '25', '0', '')",N>=2,False,False,12927600.0,,False,run2
hilton-saigon,2026-10-01,1110458715_384026274_2_42_0,"('1110458715', '384026274', '42', '0', '')",N>=2,False,True,6788124.0,6788124.0,False,run2
